owner,repo,issues_maintenance,code_maintenance,community_documentation,maintainer_history,contributor_participation,code_contribution,contributor_growth,popularity,stars_and_watches,forks,downstream_dependents,project_maturity,dependencies_health,testing_quality,review_coverage,community_activity_and_integrity,avg_percentile,maintenance_and_goodwill,code_quality,component_avg,component_rank,trustee_rank,component_grade,trustee_grade
enricomarino,is,21.1,0.0,58.7,77.0,7.2,0.0,0.0,32.1,19.9,19.5,47.0,42.0,40.5,0.0,18.5,9.825000000000001,23.3,39.2,25.25,24.758333333333336,319.0,226.5,D,D
jgthms,bulma,42.3,31.9,65.8,42.5,32.0,31.4,29.6,65.5,97.4,94.9,45.4,24.2,66.3,27.8,39.8,39.625,46.7,45.625,39.525,41.59166666666667,805.0,839.0,A,A
koajs,mount,11.4,0.0,60.8,71.5,7.3,0.0,0.0,24.7,35.1,28.6,5.2,29.9,28.6,0.0,42.0,8.0,21.6,35.925,25.125,23.016666666666666,251.0,184.0,D,F
gruntjs,grunt-contrib-concat,10.8,9.7,47.5,71.2,12.2,2.7,14.7,46.3,41.6,52.1,52.9,38.5,61.4,9.8,56.3,18.975,33.4,34.8,41.5,31.758333333333336,577.5,560.5,C,C
aseemk,requireDir,14.1,0.0,39.0,62.9,7.3,0.0,0.0,28.3,33.2,29.1,5.3,45.5,30.8,0.0,28.1,8.9,19.8,29.0,26.1,21.333333333333332,195.0,148.5,F,F
yeoman,yosay,30.7,1.5,42.3,65.2,7.6,3.0,2.2,26.3,20.8,24.1,30.4,29.8,31.4,4.7,40.7,9.775,22.8,34.925,26.65,23.78333333333333,277.0,209.0,D,D
felixge,node-require-all,20.3,0.0,39.0,78.9,6.9,0.0,0.0,31.3,24.9,26.2,32.9,41.3,30.5,0.0,38.8,9.55,22.8,34.55,27.65,23.916666666666668,278.0,209.0,D,D
sindresorhus,gulp-autoprefixer,26.6,1.4,60.3,75.8,12.1,2.9,1.6,37.2,38.3,26.4,56.4,27.8,40.9,1.6,32.7,13.450000000000001,27.2,41.025000000000006,25.749999999999996,26.74166666666667,403.0,350.0,C,D
hokaccha,node-jwt-simple,5.5,0.0,36.8,70.9,6.9,0.0,0.0,43.7,51.6,48.7,33.8,40.8,53.3,0.0,44.0,12.65,26.7,28.3,34.525,25.15833333333333,340.0,329.0,D,D
scniro,gulp-clean-css,19.0,0.8,38.9,33.5,11.5,0.6,0.0,36.5,37.2,29.0,52.2,27.4,43.8,0.0,20.0,12.15,21.2,23.049999999999997,22.799999999999997,19.333333333333332,148.0,171.5,F,F
floatdrop,gulp-plumber,7.8,0.0,38.9,77.0,7.0,0.0,0.0,35.1,41.8,19.6,51.7,27.2,40.7,0.0,21.8,10.525,22.3,30.924999999999997,22.425,21.291666666666668,193.0,195.5,F,F
restify,node-restify,45.4,13.4,74.7,44.7,20.6,13.8,15.7,55.2,80.4,80.8,4.4,55.3,29.7,16.4,66.2,26.325,38.5,44.55,41.900000000000006,37.59166666666667,718.0,671.5,B,B
apollographql,react-apollo,19.9,0.0,65.7,38.7,7.1,0.0,0.0,55.5,73.9,77.2,36.3,34.5,64.7,0.0,51.6,15.65,31.9,31.075,37.7,28.14166666666667,465.0,514.5,C,C
postcss,gulp-postcss,40.7,6.3,45.2,50.8,12.6,12.6,8.1,40.0,40.5,33.7,45.5,40.3,39.2,7.7,51.8,18.325,29.9,35.75,34.75,29.608333333333334,520.0,439.5,C,C
OverZealous,run-sequence,30.7,0.0,37.6,44.8,8.7,0.0,0.0,36.5,45.4,29.3,44.5,26.9,56.1,0.0,19.8,11.3,23.3,28.275,25.700000000000003,21.758333333333336,213.5,226.5,D,D
koajs,logger,12.5,0.0,60.4,71.2,8.8,0.0,0.0,31.7,35.4,40.4,19.3,31.6,34.7,0.0,55.8,10.125,25.2,36.025000000000006,30.525,25.558333333333337,359.0,279.0,D,D
jaredhanson,passport-oauth,5.2,0.9,37.7,84.5,8.8,0.6,0.0,29.4,15.9,27.5,31.9,42.3,37.7,0.0,11.4,9.7,20.2,32.075,22.85,21.541666666666668,205.0,155.5,D,F
hughsk,vinyl-source-stream,24.1,0.0,37.6,88.2,8.8,0.0,0.0,27.9,26.5,19.1,39.2,27.0,33.8,0.0,32.4,9.175,22.6,37.475,23.299999999999997,23.316666666666666,263.0,202.0,D,D
MoOx,postcss-cssnext,30.9,0.0,56.3,53.2,8.9,0.0,0.0,52.6,70.7,56.3,42.1,41.3,77.3,0.0,44.0,15.375,32.8,35.099999999999994,40.65,30.375,547.0,549.0,C,C
ivogabe,gulp-typescript,21.1,0.0,30.1,31.9,8.9,0.0,0.0,42.4,41.7,46.7,34.2,47.0,53.0,0.0,48.3,12.825,25.0,20.775,37.075,23.558333333333334,269.0,272.0,D,D
sindresorhus,gulp-filter,27.1,6.0,59.6,75.9,16.2,7.6,15.8,30.0,25.8,21.9,37.5,34.8,31.6,12.4,40.2,17.4,28.4,42.150000000000006,29.750000000000004,29.76666666666667,524.0,389.5,C,D
adametry,gulp-eslint,21.7,0.0,54.7,29.1,6.5,0.0,0.0,37.1,35.5,43.6,40.1,29.1,63.9,0.0,62.7,10.9,27.0,26.375,38.925,25.399999999999995,352.0,342.5,D,D
sindresorhus,gulp-imagemin,38.4,0.8,62.2,76.0,10.5,1.6,8.2,48.8,56.2,51.0,51.2,36.8,36.1,7.1,49.0,17.275,32.7,44.349999999999994,32.25,31.291666666666668,568.0,543.5,C,C
hughsk,vinyl-buffer,30.9,0.0,34.1,88.3,6.5,0.0,0.0,21.9,14.2,11.3,36.6,25.6,32.9,0.0,19.4,7.1,20.0,38.325,19.475,21.633333333333336,207.0,151.0,D,F
jaredhanson,connect-flash,3.9,0.0,40.2,84.1,6.0,0.0,0.0,46.5,49.5,49.4,47.4,39.6,42.8,0.0,4.6,13.125,24.1,32.05,21.75,22.308333333333334,225.0,249.0,D,D
palantir,tslint-react,28.8,0.0,31.4,51.5,6.1,0.0,0.0,34.0,39.9,35.8,34.1,26.4,49.6,0.0,43.2,10.025,23.7,27.925,29.800000000000004,22.583333333333332,231.5,238.0,D,D
karma-runner,karma-phantomjs-launcher,5.8,0.0,38.0,64.3,6.1,0.0,0.0,37.7,23.9,45.8,47.6,33.5,67.1,0.0,48.0,10.950000000000001,26.3,27.025,37.15,25.041666666666668,332.0,313.0,D,D
s-panferov,awesome-typescript-loader,6.2,0.0,77.1,51.6,6.1,0.0,0.0,44.5,59.6,52.7,37.9,27.9,65.5,0.0,33.8,12.65,28.3,33.725,31.799999999999997,26.058333333333334,380.0,385.0,D,D
gruntjs,grunt-contrib-jshint,18.3,15.1,45.3,71.1,12.0,14.6,17.4,49.2,38.9,55.6,55.3,46.8,64.8,16.0,66.5,23.300000000000004,37.6,37.449999999999996,48.525000000000006,36.425000000000004,684.0,649.0,B,B
clessg,progress-bar-webpack-plugin,4.3,0.0,36.9,44.5,6.2,0.0,0.0,25.5,30.5,24.5,33.4,13.7,32.6,0.0,41.6,7.925,18.4,21.424999999999997,21.975,17.108333333333334,113.0,134.0,F,F
gulp-community,gulp-less,23.7,0.0,35.7,51.8,6.5,0.0,0.0,39.9,35.3,42.7,42.6,39.0,37.9,0.0,64.2,11.6,26.0,27.8,35.275,24.891666666666666,324.0,303.0,D,D
jackfranklin,gulp-load-plugins,28.8,0.0,81.1,74.4,6.3,0.0,0.0,37.0,40.1,29.7,42.2,35.9,51.2,0.0,59.8,10.825,30.5,46.075,36.725,31.208333333333332,566.0,466.0,C,C
floatdrop,gulp-watch,15.6,0.0,45.3,77.0,10.9,0.0,0.0,38.4,37.1,41.3,40.4,34.6,63.1,0.0,43.4,12.325,28.0,34.475,35.275,27.35833333333333,427.5,372.5,C,D
buglabs,node-xml2json,7.4,0.0,30.2,73.8,5.8,0.0,0.0,36.4,41.9,55.9,4.0,43.7,44.7,0.0,59.1,10.549999999999999,25.2,27.85,36.875,25.09166666666667,335.0,279.0,D,D
jdesboeufs,connect-mongo,47.7,17.6,72.1,40.2,19.5,10.9,15.9,52.8,57.3,65.3,43.2,45.3,73.7,14.4,57.6,24.775,40.3,44.400000000000006,47.75,38.975,748.5,718.0,B,B
loganfsmyth,babel-plugin-transform-decorators-legacy,10.4,0.0,39.2,48.4,5.9,0.0,0.0,31.5,42.3,28.5,41.2,14.1,48.5,0.0,13.5,9.35,19.7,24.5,19.025,17.625,123.5,147.0,F,F
maritz,node-sprintf,30.4,0.0,28.6,51.0,5.9,0.0,0.0,26.0,13.8,12.9,31.1,46.4,28.1,0.0,31.9,7.975,18.9,27.5,26.6,20.691666666666666,174.0,138.0,F,F
ryanmcgrath,wrench-js,7.3,0.0,29.9,43.5,5.9,0.0,0.0,36.6,30.9,33.1,33.6,48.7,29.0,0.0,47.7,10.625,21.1,20.174999999999997,31.35,20.716666666666665,176.0,167.5,F,F
pull-stream,pull-stream,8.6,0.0,52.5,57.8,6.0,0.0,0.0,36.9,41.0,35.0,38.4,33.1,30.8,0.0,41.5,10.725,23.2,29.725,26.35,22.26666666666667,223.0,222.0,D,D
mikaelbr,gulp-notify,10.2,0.0,54.2,63.3,6.0,0.7,0.0,33.1,36.5,23.1,43.7,29.2,52.5,0.0,25.8,9.950000000000001,23.3,31.925,26.875,22.916666666666668,246.0,226.5,D,D
evilstreak,markdown-js,5.8,0.0,46.6,49.9,7.6,0.0,0.0,52.3,75.6,79.3,3.5,50.8,24.4,0.0,38.4,14.975,25.3,25.575,28.4,22.98333333333333,249.0,283.5,D,D
Polymer,polymer,53.5,11.2,67.7,42.3,12.9,15.6,0.0,66.3,91.3,89.8,21.4,62.7,52.2,8.2,76.9,23.7,41.3,43.675,50.0,39.125,751.0,735.5,B,B
jprichardson,string.js,6.6,0.0,51.7,83.2,7.7,0.0,0.0,39.6,55.6,57.5,3.6,41.7,32.0,0.0,46.8,11.825000000000001,25.9,35.375,30.125,25.775000000000002,370.5,300.0,D,D
goldhand,sw-precache-webpack-plugin,12.3,0.0,50.5,53.5,7.7,0.0,0.0,40.0,52.7,42.5,55.2,9.6,78.8,0.0,31.4,11.925,27.1,29.075,29.949999999999996,23.649999999999995,273.0,346.5,D,D
spalger,gulp-jshint,18.9,0.0,48.4,29.1,7.8,0.0,0.0,34.1,29.7,33.2,43.4,30.2,57.5,0.0,57.8,10.475,24.8,24.1,36.375,23.650000000000002,274.0,267.0,D,D
nuysoft,Mock,14.2,0.0,35.5,43.3,13.0,0.0,0.0,57.4,89.1,92.8,3.7,43.9,33.4,0.0,16.0,17.6,25.4,23.25,23.325,21.391666666666666,196.0,286.5,F,D
stylus,nib,7.5,0.0,36.5,20.1,7.8,0.0,0.0,54.2,56.8,59.1,39.1,61.7,48.3,0.0,67.7,15.5,27.9,16.025,44.425,25.316666666666663,348.0,369.0,D,D
sun-zheng-an,gulp-shell,28.4,0.0,37.7,45.4,7.9,0.0,0.0,34.6,33.1,30.2,37.0,38.3,65.0,0.0,30.6,10.625,24.3,27.875,33.474999999999994,23.991666666666664,282.0,254.0,D,D
caolan,highland,9.0,0.0,45.3,80.4,7.4,0.0,0.0,45.5,65.1,50.6,29.8,36.7,63.5,0.0,72.5,13.225,31.8,33.675,43.175,30.024999999999995,531.0,509.5,C,C
ftlabs,fastclick,3.7,0.0,46.2,51.8,7.4,0.0,0.0,66.8,88.7,94.0,39.7,44.6,30.7,0.0,39.8,18.55,29.5,25.425,28.775,24.25,294.5,427.5,D,C
jamestalmage,cli-table2,2.6,0.0,47.2,72.1,7.4,0.0,0.0,24.5,23.4,22.6,32.3,19.6,33.3,0.0,17.8,7.975,18.6,30.475,17.674999999999997,18.708333333333332,135.5,135.5,F,F
serialport,node-serialport,40.9,30.9,86.1,13.0,27.8,39.8,17.5,64.2,71.7,81.1,31.5,72.5,56.0,30.0,54.6,37.325,45.5,42.725,53.275,44.44166666666667,851.0,819.0,A,A
nathanpeck,clui,5.5,0.0,26.9,45.0,5.4,0.0,0.0,34.0,54.2,27.0,30.7,24.2,31.4,0.0,17.4,9.85,17.9,19.35,18.25,15.816666666666668,104.0,128.5,F,F
hapijs,hapi,44.0,27.3,46.6,57.3,26.0,20.8,25.5,64.4,85.4,84.8,33.5,53.9,31.9,23.6,81.2,34.175,44.5,43.8,47.65,41.875,810.0,804.0,A,A
baryon,tracer,21.9,2.1,52.3,44.2,5.7,4.9,0.7,42.4,48.3,44.2,29.6,47.6,51.6,0.3,57.6,13.425,28.2,30.124999999999996,39.275,27.60833333333333,437.0,381.5,C,D
louischatriot,nedb,25.1,0.0,54.0,52.2,10.7,0.0,0.0,57.6,84.2,81.2,32.7,32.5,37.8,0.0,34.8,17.075,29.5,32.825,26.275,25.39166666666667,351.0,427.5,D,C
Timer,fork-ts-checker-webpack-plugin,0.0,0.0,39.0,44.8,5.0,0.0,0.0,14.3,2.9,8.9,43.1,2.3,45.8,0.0,72.6,4.825,19.1,20.95,30.174999999999997,18.65,132.0,140.0,F,F
nodegit,nodegit,39.7,9.0,61.4,41.4,16.1,13.9,9.3,61.3,71.4,74.4,29.3,70.2,50.9,13.9,71.8,25.150000000000002,39.4,37.875,51.7,38.24166666666667,729.0,685.0,B,B
pouchdb,pouchdb,50.6,34.8,46.5,57.9,29.6,42.2,33.1,68.8,86.4,86.4,31.3,71.2,38.8,37.5,75.6,43.425,50.5,47.449999999999996,55.77499999999999,48.883333333333326,935.0,901.0,A,A
sindresorhus,unique-random-array,1.2,0.0,50.4,75.1,5.1,0.0,0.0,19.9,13.9,11.9,32.8,21.1,31.7,0.0,23.3,6.25,17.9,31.674999999999997,19.025,18.98333333333333,144.0,128.5,F,F
jupyterlab,jupyterlab,26.1,27.7,78.2,27.8,37.6,46.4,43.7,61.4,84.4,93.3,29.9,38.0,61.0,46.9,95.0,47.275000000000006,52.9,39.95,60.225,49.150000000000006,941.0,935.0,A,A
dthree,vorpal,4.6,0.0,43.1,10.7,5.1,3.9,0.0,44.7,71.6,63.4,29.5,14.4,40.4,0.0,69.7,13.425,24.8,14.600000000000001,31.125,19.71666666666667,154.0,267.0,F,D
hapijs,inert,24.2,3.8,43.9,57.5,5.2,4.0,0.0,26.0,22.3,25.8,30.6,25.3,28.4,5.5,54.8,8.8,22.7,32.349999999999994,28.499999999999996,23.216666666666665,260.0,205.5,D,D
EvanOxfeld,node-unzip,2.5,0.0,35.6,58.7,5.2,0.0,0.0,39.0,36.9,64.3,17.6,37.2,34.1,0.0,18.9,11.05,20.7,24.200000000000003,22.55,19.266666666666666,147.0,161.0,F,F
cloudhead,node-static,8.6,0.0,53.1,70.0,4.9,0.0,0.0,50.5,58.7,59.9,35.8,47.5,51.6,0.0,54.1,13.85,30.1,32.925,38.3,28.35833333333333,474.0,449.0,C,C
danwrong,restler,3.8,0.0,47.6,64.0,4.7,0.0,0.0,50.9,57.8,67.2,29.4,49.4,29.8,0.0,63.4,13.9,28.1,28.85,35.65,26.133333333333336,382.0,377.0,D,D
alibaba,BizCharts,20.7,4.5,41.5,48.9,17.1,9.1,0.8,48.9,72.7,73.8,30.0,18.9,44.7,0.4,58.6,18.974999999999998,30.3,28.9,30.650000000000006,26.175,383.0,459.0,D,C
metalsmith,metalsmith,42.4,19.9,86.8,26.1,13.6,14.2,9.4,53.8,76.1,73.0,30.1,36.0,39.4,14.9,53.2,22.75,36.5,43.8,35.875,34.141666666666666,635.0,622.0,B,B
zilverline,react-tap-event-plugin,6.4,0.0,28.9,61.4,4.8,0.0,0.0,36.3,46.9,41.9,33.2,23.1,24.1,0.0,31.3,10.274999999999999,20.1,24.174999999999997,19.625,18.025,128.0,152.5,F,F
slushjs,gulp-install,9.7,0.0,46.9,48.0,4.9,0.0,0.0,24.3,15.3,25.2,30.8,26.1,34.1,0.0,33.1,7.300000000000001,18.6,26.15,23.325000000000003,18.925,142.0,135.5,F,F
sindresorhus,gulp-template,17.2,0.8,62.5,75.1,5.2,1.7,0.9,29.6,24.4,35.4,29.7,29.0,25.6,3.9,24.2,9.35,22.3,38.9,20.674999999999997,22.974999999999998,248.0,195.5,D,F
shockie,node-iniparser,2.4,0.0,21.8,21.1,4.9,0.0,0.0,26.7,14.0,16.9,29.0,47.0,22.8,0.0,22.5,7.9,13.7,11.325,23.075,14.1,85.0,81.0,F,F
redis,hiredis-node,18.6,0.0,32.8,37.0,6.6,0.0,0.0,30.8,25.1,36.8,13.7,47.6,19.4,0.0,50.8,9.35,19.6,22.1,29.449999999999996,20.3,169.0,145.5,F,F
alibaba-fusion,next,43.9,33.4,42.9,18.3,37.1,44.3,40.4,45.0,68.2,71.9,6.8,33.2,65.2,43.7,76.7,41.7,45.5,34.625,54.7,43.675000000000004,842.0,819.0,A,A
iview,iview,28.1,0.0,51.0,22.9,12.3,0.8,0.0,63.3,92.6,95.4,31.6,33.6,73.7,0.0,82.9,19.099999999999998,36.3,25.5,47.550000000000004,30.71666666666667,553.0,617.5,C,B
phosphorjs,phosphor,11.6,0.0,33.1,38.9,6.7,0.0,0.0,35.7,46.3,51.4,27.2,18.1,67.9,0.0,60.4,10.600000000000001,25.4,20.9,36.6,22.7,238.0,286.5,D,D
ipfs,js-ipfs,29.8,0.0,69.3,44.8,6.7,0.0,0.0,59.9,75.1,83.8,26.3,54.5,48.8,16.8,70.6,16.65,35.9,35.974999999999994,47.675,33.43333333333333,617.0,612.0,B,B
johnagan,clean-webpack-plugin,12.2,0.0,37.2,38.5,6.7,0.0,0.0,46.6,57.5,46.4,57.5,24.9,53.1,0.0,44.5,13.325000000000001,25.8,21.975,30.625,21.975000000000005,217.5,295.0,D,D
atomist,automation-client,29.8,0.0,57.7,31.7,6.8,0.0,0.0,20.7,9.1,13.8,27.7,32.2,62.3,0.0,73.0,6.875,24.5,29.8,41.875,26.183333333333334,384.0,258.0,D,D
sindresorhus,query-string,22.7,7.9,69.4,75.7,16.2,6.0,0.0,67.9,73.7,68.7,80.2,48.9,42.2,6.3,67.0,22.525000000000002,39.4,43.925000000000004,41.1,35.85,671.0,685.0,B,B
plone,volto,26.2,27.2,78.9,84.2,37.1,47.2,43.3,42.3,29.9,71.6,26.9,40.7,68.1,46.5,70.5,42.474999999999994,50.2,54.125,56.45,51.01666666666667,967.0,895.0,A,A
gaearon,react-hot-loader,20.6,0.0,84.1,62.3,11.5,0.0,0.0,65.7,82.5,77.3,52.7,50.4,83.7,0.0,71.4,19.3,40.7,41.75,51.37500000000001,37.475,714.0,726.5,B,B
react-component,rc-tools,5.6,0.0,29.5,49.5,6.4,0.0,0.0,24.1,20.5,28.8,27.9,19.4,43.7,0.0,49.3,7.625,19.6,21.15,28.1,18.958333333333332,143.0,145.5,F,F
darekf77,morphi,1.1,9.0,17.8,34.5,9.4,18.1,8.9,11.4,8.8,7.1,25.6,3.9,67.6,21.6,51.2,11.95,21.5,15.600000000000001,36.075,21.208333333333332,184.0,180.5,F,F
e1-bsd,omni-common-ui,0.0,0.0,38.6,24.5,4.4,0.0,0.0,15.8,8.0,8.8,17.8,28.6,70.7,0.0,32.9,5.050000000000001,16.9,15.775,33.05,17.958333333333332,126.0,116.5,F,F
facebook,nuclide,9.4,0.0,54.6,46.8,3.9,0.0,0.0,54.8,76.0,74.3,24.8,44.0,74.2,0.0,70.4,14.674999999999999,33.0,27.7,47.150000000000006,29.84166666666667,528.0,552.5,C,C
electrode-io,electrode,28.9,21.9,59.2,39.1,9.9,31.0,17.9,39.3,58.2,62.5,27.8,8.6,66.8,25.8,59.4,24.525,36.7,37.275,40.15,33.98333333333333,632.0,629.5,B,B
wintercounter,mhy,7.2,0.0,44.6,32.4,4.0,11.8,0.0,21.3,17.3,19.8,17.7,30.5,39.2,0.0,16.1,9.275,16.5,21.05,21.450000000000003,17.258333333333336,117.0,110.5,F,F
dexteryy,Project-WebCube,30.1,0.0,27.6,68.5,4.0,0.0,0.0,16.5,17.8,14.8,21.6,11.6,64.7,0.0,3.3,5.125,18.0,31.55,19.9,18.85833333333333,140.0,130.5,F,F
compute-io,compute.io,29.8,0.0,30.8,76.8,4.0,0.0,0.0,17.2,13.5,9.9,23.6,21.7,29.5,0.0,6.0,5.3,16.2,34.35,14.3,17.983333333333334,127.0,109.0,F,F
slushjs,gulp-conflict,2.6,0.0,36.1,47.7,4.1,0.0,0.0,18.8,10.1,12.5,28.0,24.8,31.4,0.0,13.3,5.725,14.2,21.6,17.375,14.9,91.0,85.0,F,F
sebastian-software,advanced-boilerplate,0.0,0.0,18.8,33.8,4.1,0.0,0.0,20.8,14.4,11.0,20.3,37.5,71.2,0.0,38.5,6.225,18.0,13.149999999999999,36.8,18.724999999999998,137.0,130.5,F,F
embarklabs,embark,15.6,0.0,57.3,28.6,4.4,0.0,0.0,51.2,66.5,70.5,27.1,40.5,70.1,18.2,61.8,13.9,32.0,25.375,47.64999999999999,28.974999999999994,496.0,519.0,C,C
agneta,platform,0.6,0.0,47.1,17.8,3.6,0.0,0.0,9.8,7.8,8.1,17.4,6.0,67.4,0.0,3.1,3.35,12.7,16.375,19.125,12.950000000000001,70.0,71.0,F,F
ziruYU,nodejs,0.7,0.0,14.9,9.6,3.7,0.0,0.0,5.8,1.4,2.1,14.6,5.0,48.5,0.0,3.2,2.375,7.6,6.3,14.175,7.616666666666667,14.0,16.0,F,F
NetWilliam,protocol-buffers-schema,0.0,0.0,17.2,30.3,3.7,0.0,0.0,8.0,5.0,2.7,18.2,5.9,16.8,0.0,50.3,2.925,10.9,11.875,18.25,11.016666666666666,44.0,48.0,F,F
toyako,yanglao,0.7,0.0,14.8,8.9,3.7,0.0,0.0,7.0,6.1,2.8,12.5,6.5,21.8,0.0,0.1,2.675,5.4,6.1,7.1000000000000005,5.291666666666667,5.0,5.0,F,F
cnn007,node-dingtalk-robot,0.7,0.0,33.5,35.0,3.8,0.0,0.0,7.6,6.5,6.2,12.6,4.9,28.7,0.0,0.1,2.8499999999999996,8.9,17.3,8.425,9.525,30.0,25.0,F,F
chjj,bslint,0.8,1.1,33.8,62.3,6.8,2.2,9.0,9.2,7.2,7.0,21.0,1.8,30.3,4.5,0.1,6.8,12.9,24.5,9.175,13.491666666666667,79.0,74.0,F,F
aethant,merino,2.3,0.0,14.4,24.3,3.8,0.0,0.0,9.7,7.3,6.9,12.8,11.9,70.2,0.0,20.1,3.375,12.8,10.25,25.550000000000004,13.058333333333335,72.0,72.5,F,F
Anoop24031989,cordova-plugin-tsp-for-Android,1.6,0.0,11.4,16.9,3.9,0.0,0.0,5.7,2.0,2.2,12.9,5.6,16.1,0.0,2.9,2.4,5.2,7.475,6.15,5.341666666666666,6.0,3.0,F,F
joshmatz,big-bertha,5.9,0.0,33.0,48.5,5.5,0.0,0.0,11.0,7.9,6.8,18.6,10.8,17.7,0.0,2.9,4.125,10.4,21.85,7.85,11.275,48.0,40.0,F,F
chjj,babylonia,1.2,0.0,40.2,62.2,5.5,0.0,0.0,6.1,7.0,2.3,13.1,1.9,27.6,0.0,3.0,2.9,11.0,25.900000000000002,8.125,12.308333333333332,60.0,51.0,F,F
ericmcornelius,ease,1.2,0.0,11.3,59.0,5.6,0.0,0.0,10.1,7.4,9.1,12.0,11.8,65.2,0.0,3.0,3.925,13.1,17.875,20.0,13.933333333333332,84.0,77.0,F,F
codemirror,CodeMirror,26.8,16.9,53.1,22.5,29.3,25.4,28.3,68.0,93.8,96.0,8.2,74.0,27.8,23.9,89.5,37.75,43.1,29.825000000000003,53.8,40.458333333333336,782.0,773.0,B,B
nithincvpoyyil,voice-listener,1.3,0.0,33.1,16.9,5.6,11.3,0.0,9.8,6.7,6.7,17.9,8.1,41.6,0.0,3.0,6.675000000000001,10.8,12.825,13.175,10.891666666666666,43.0,46.0,F,F
hexlet-components,js-pairs,1.3,0.0,14.8,32.0,5.7,6.9,0.0,15.9,11.7,14.6,27.3,9.9,55.6,1.5,40.4,7.125,16.1,12.025,26.85,15.333333333333334,97.0,107.0,F,F
terryarbase,nextnode,1.3,0.0,45.8,10.6,5.7,0.0,0.0,7.4,5.3,1.1,20.8,2.2,63.5,0.0,37.5,3.2750000000000004,14.3,14.424999999999999,25.8,14.5,88.0,87.0,F,F
rstacruz,pnpm,25.2,30.7,80.8,74.3,38.5,46.2,43.0,61.7,94.3,79.6,30.2,42.6,70.3,45.0,56.7,47.35,53.6,52.75,53.65,51.25,971.0,949.5,A,A
ckeditor,ckeditor5-build-inline,0.0,0.0,36.8,43.6,5.2,0.0,0.0,18.8,9.6,43.7,0.7,21.3,32.0,0.0,78.1,6.0,19.3,20.1,32.85,19.650000000000002,153.0,141.5,F,F
mehmetkose,react-websocket,3.3,0.0,36.4,51.0,5.3,0.0,0.0,27.6,27.7,37.0,28.8,16.9,57.2,0.0,41.3,8.225,21.2,22.674999999999997,28.85,19.916666666666668,160.0,171.5,F,F
stewartml,react-angular-component,1.4,0.0,14.2,1.7,5.3,0.0,0.0,6.8,5.2,7.5,11.4,3.3,61.6,0.0,0.0,3.025,8.4,4.325,16.225,7.858333333333334,16.5,20.5,F,F
akserg,ng2-toasty,8.0,0.0,45.6,49.2,5.3,0.0,0.0,30.7,24.1,40.9,28.9,29.0,39.9,0.0,36.8,9.0,20.9,25.700000000000003,26.424999999999997,20.375,170.0,164.5,F,F
primefaces,primeng,40.8,32.0,26.7,19.6,45.2,47.7,44.4,62.9,78.4,95.8,36.1,41.2,59.1,46.0,89.9,50.050000000000004,50.9,29.775,59.05,46.291666666666664,887.0,907.0,A,A
jabbla,Freemamba,1.4,0.0,36.6,25.8,11.8,0.0,0.0,7.5,7.6,5.5,11.5,5.5,36.3,0.0,3.5,4.825,10.2,15.95,11.325,10.699999999999998,41.0,36.5,F,F
askiiRobotics,react-native-ok-sdk,1.4,0.0,40.1,14.0,11.8,0.0,0.0,9.8,2.8,10.9,19.8,5.8,67.9,0.0,0.0,5.4,12.6,13.875,18.425,12.566666666666668,63.0,69.0,F,F
namchey,linkpreview,2.8,0.1,26.3,9.4,14.5,0.1,9.1,10.1,13.7,11.6,14.3,0.8,69.6,4.5,14.0,8.45,14.3,9.65,22.224999999999998,13.441666666666668,78.0,87.0,F,F
dorado-lmz,axios-retry,0.0,0.0,22.0,29.5,11.5,0.0,0.0,5.8,0.7,4.8,14.2,3.6,36.2,0.0,33.1,4.325,11.4,12.875,18.225,11.808333333333332,57.5,56.0,F,F
linagora,openpaas-esn,24.7,0.0,23.9,54.5,11.5,7.2,0.0,32.3,32.4,48.5,25.5,22.8,36.2,0.0,67.7,12.75,24.7,25.775,31.675,23.400000000000002,265.0,263.5,D,D
lazy-bee,ui,3.0,0.0,16.0,7.9,11.6,0.0,0.0,9.4,10.2,11.7,14.1,1.7,70.7,0.0,45.3,5.25,14.7,6.725,29.425,13.799999999999999,82.0,92.5,F,F
colmbrady,react-native-feather,1.5,0.0,25.1,17.4,11.6,0.0,0.0,8.8,8.9,8.7,13.9,3.5,65.5,0.0,3.5,5.1,11.7,11.0,18.125,11.408333333333333,50.0,59.0,F,F
mzamoras,rbc,1.5,0.0,49.0,19.6,11.6,0.0,0.0,9.7,0.8,3.5,19.6,15.0,62.8,0.0,17.7,5.324999999999999,14.5,17.525,23.875,15.574999999999998,101.0,90.0,F,F
patternweb,patternx,1.5,0.0,12.9,18.4,11.7,0.0,0.0,7.5,7.7,3.6,13.8,4.8,65.7,0.0,0.8,4.8,10.4,8.2,17.825,10.275,37.0,40.0,F,F
LearningLocker,learninglocker,18.5,0.0,24.1,29.2,11.7,0.0,0.0,41.8,34.5,60.7,16.4,55.4,71.3,0.0,64.7,13.375,27.2,17.95,47.85,26.391666666666666,392.0,350.0,D,D
dropbox,zxcvbn,8.4,0.0,33.2,56.5,17.7,0.0,0.0,61.6,85.6,80.3,30.5,50.0,33.4,0.0,28.1,19.825,28.1,24.525,27.875,24.075,286.0,377.0,D,D
