owner,repo,maintenance,issues_maintenance,code_maintenance,community_documentation,maintainer_history,contribution,contributor_participation,code_contribution,contributor_growth,usage_popularity,stars_and_watches,forks,downstream_dependents,project_maturity,code_quality,dependencies_health,testing_quality,review_coverage,community_activity_and_integrity,trustee_avg,popularity_component,community_activity_and_integrity_component,maintenance_and_goodwill_component,code_quality_component,component_avg,component_rank,component_rank_grade,trustee_rank,trustee_rank_grade,component_zscore,component_z_grade,trustee_zscore,trustee_z_grade
node-config,node-config,31.7,15.0,24.8,37.3,49.7,23.1,34.5,16.2,18.6,54.4,72.9,70.2,21.1,53.2,39.7,35.5,9.3,74.2,55.4,37.2,54.466666666666676,30.94166666666667,31.7,43.05,35.230555555555554,664.0,B,659.0,B,0.4529106127878395,C,0.4136633880716862,C
cujojs,when,26.3,0.0,0.0,43.5,61.6,5.0,14.9,0.0,0.0,65.9,65.2,67.9,65.2,65.2,23.7,41.8,0.0,29.2,46.0,30.2,66.06666666666666,20.241666666666667,26.275,34.05,26.855555555555554,432.0,C,480.5,C,-0.27440029260030485,C,-0.14256007309771832,C
hammerjs,hammer.js,32.0,17.1,0.0,62.5,48.6,8.3,24.9,0.0,0.0,56.9,92.5,92.6,2.6,40.0,25.5,34.8,0.0,41.6,64.5,30.7,63.5,22.1,32.05,29.1,27.75,473.0,C,493.5,C,-0.19672397036647968,C,-0.1028298258713323,C
oclif,cli-ux,18.8,0.0,0.0,44.4,30.9,5.0,15.0,0.0,0.0,31.2,35.0,25.3,34.8,29.6,35.6,58.5,0.0,48.2,21.8,22.6,31.566666666666663,11.641666666666666,18.825,34.075,21.51388888888889,231.0,D,228.0,D,-0.738287148673738,D,-0.7464598309387855,D
webpack,json-loader,21.1,0.0,0.0,25.7,58.6,5.0,15.0,0.0,0.0,44.7,31.1,36.6,69.3,41.6,38.0,68.7,0.0,45.2,24.2,27.2,45.53333333333333,15.133333333333333,21.075,38.875,25.027777777777775,370.0,D,378.5,D,-0.43313016846942565,C,-0.3809415564560344,C
necolas,normalize.css,44.8,38.4,20.9,56.5,63.3,9.0,21.9,5.2,0.0,73.7,97.5,97.8,55.1,44.4,31.6,35.6,0.0,59.2,68.1,39.8,83.46666666666667,27.641666666666666,44.775000000000006,34.800000000000004,35.73888888888889,671.0,B,716.0,B,0.4970558518213487,C,0.620260673648893,B
mrdoob,three.js,38.8,24.7,29.7,55.3,45.6,46.0,47.6,47.1,43.3,80.5,99.1,99.6,47.3,76.2,48.8,51.4,45.6,49.2,81.6,53.5,82.0,55.0,38.825,55.599999999999994,49.80833333333334,952.5,A,956.0,A,1.7188899267105535,A,1.70886944765187,A
standard,eslint-plugin-standard,23.1,0.0,5.5,52.9,33.9,12.9,19.6,5.5,13.5,26.5,16.6,15.6,58.9,15.1,35.3,48.4,7.0,50.5,15.0,24.4,30.3,17.225,23.075,30.25,23.516666666666666,300.0,D,280.0,D,-0.5643597314979995,D,-0.6034309409237961,D
mobxjs,mobx,39.6,25.5,23.6,79.0,30.4,39.2,44.5,35.5,37.8,66.3,94.1,88.1,39.9,43.1,60.7,76.5,37.4,68.2,73.8,51.5,74.03333333333333,47.95833333333333,39.625,56.3,47.96111111111111,924.0,A,923.0,A,1.558471435140697,A,1.549948458746326,A
amqp-node,amqplib,33.4,27.5,13.2,44.8,47.9,21.5,33.4,17.4,13.6,54.1,66.0,70.1,43.3,37.1,47.2,54.9,14.8,72.0,52.5,39.0,59.79999999999999,31.049999999999997,33.35,44.7,36.36666666666667,692.0,B,693.5,B,0.5515740158736608,B,0.5566922780866755,B
imagemin,imagemin,20.0,0.0,0.0,23.2,56.8,5.6,16.8,0.0,0.0,57.3,71.1,61.1,61.7,35.1,31.2,47.7,0.0,45.8,45.9,28.5,64.66666666666667,20.366666666666667,20.0,32.15,24.17222222222222,326.0,D,420.0,C,-0.50742925930178,D,-0.2776429136674307,C
redux-saga,redux-saga,38.5,29.0,23.3,84.1,17.8,24.7,34.2,21.3,18.7,66.7,91.8,89.7,49.0,36.4,52.6,67.2,24.9,65.8,68.7,45.6,76.83333333333333,37.758333333333326,38.550000000000004,48.575,41.62777777777778,817.0,A,834.5,A,1.0084651783297622,B,1.0811315414749711,B
adamwdraper,Numeral-js,33.1,18.7,0.0,59.6,54.2,9.3,23.1,4.8,0.0,51.7,79.0,80.4,2.4,45.2,25.9,30.8,0.0,47.0,56.2,30.0,54.96666666666667,20.71666666666667,33.125,30.75,28.197222222222223,490.0,C,471.5,C,-0.1578858092495671,C,-0.15845217198827266,C
intlify,vue-i18n-next,36.2,29.3,32.3,67.1,15.9,43.2,46.8,44.1,38.7,43.5,55.6,61.0,29.2,28.2,47.7,60.9,40.1,42.2,53.3,42.6,48.56666666666666,44.54166666666666,36.15,42.849999999999994,41.18055555555555,805.0,A,774.0,B,0.969627017212849,B,0.842750058116655,B
node-schedule,node-schedule,32.5,20.2,0.0,66.8,43.1,8.6,25.9,0.0,0.0,61.9,78.3,70.7,40.3,58.2,37.2,37.8,5.4,68.5,52.5,35.1,63.1,22.25,32.525,42.475,32.416666666666664,610.0,B,608.0,B,0.20854379780999854,C,0.24679634972086478,C
mysqljs,mysql,31.5,3.1,15.7,57.4,49.8,9.8,20.9,8.4,0.0,71.7,88.3,92.1,59.1,47.4,29.1,42.0,5.5,39.7,63.4,35.5,79.83333333333333,27.28333333333333,31.5,33.65,30.811111111111114,573.0,C,619.0,B,0.06911238709213911,C,0.2785805475019735,C
babel,babel-preset-env,30.9,0.0,0.0,80.6,42.9,4.8,14.3,0.0,0.0,53.8,65.5,53.9,69.1,26.7,44.7,84.9,0.0,49.3,41.4,33.5,62.79999999999999,19.275,30.875,40.224999999999994,30.125,556.0,C,576.0,C,0.00952837593762094,C,0.11965955859642943,C
rollup,rollup-plugin-babel,21.5,0.0,0.0,49.0,37.0,4.8,14.4,0.0,0.0,39.0,38.7,38.0,65.8,13.6,44.8,76.0,0.0,58.5,27.2,27.5,47.4,15.45,21.5,37.025,24.65833333333333,352.0,D,386.0,D,-0.4652138667833968,C,-0.35710340812020275,C
babel,babelify,26.1,2.5,0.0,59.0,42.9,4.8,14.5,0.0,0.0,43.4,54.4,45.1,47.5,26.4,44.4,72.9,0.0,60.2,34.8,29.7,48.86666666666667,15.841666666666667,26.1,39.87500000000001,27.272222222222226,449.0,C,457.5,C,-0.23821567044169026,C,-0.18229032032410433,C
lodash,babel-plugin-lodash,22.2,0.0,0.0,48.6,40.1,4.8,14.4,0.0,0.0,39.2,57.5,42.2,42.0,14.9,37.0,71.3,0.0,39.7,34.8,25.8,47.166666666666664,15.391666666666666,22.175,31.475,23.013888888888886,282.0,D,323.5,D,-0.6080225089027274,D,-0.4921862486899151,C
akiran,react-slick,42.9,42.7,32.9,67.2,28.9,28.2,36.6,29.6,18.3,65.6,81.5,90.4,50.5,40.0,41.3,50.1,9.2,64.6,66.7,44.5,74.13333333333334,39.65833333333334,42.925000000000004,40.974999999999994,41.18611111111111,806.0,A,815.0,A,0.970109478841631,B,0.9937249975769218,B
FortAwesome,react-fontawesome,26.5,18.8,0.0,68.8,18.3,7.5,22.5,0.0,0.0,36.4,66.2,60.0,0.3,19.2,38.2,56.2,2.4,56.0,44.6,27.1,43.93333333333334,16.608333333333334,26.474999999999998,33.45,25.51111111111111,394.0,D,374.0,D,-0.39115600676543316,C,-0.38888760590131144,C
gulpjs,gulp-util,28.6,0.0,0.0,65.7,48.9,4.8,14.5,0.0,0.0,44.0,42.6,41.1,61.2,31.1,36.2,46.6,0.0,62.0,29.5,28.4,48.23333333333333,15.683333333333332,28.65,34.925,26.41944444444444,423.0,C,417.0,C,-0.3122735304596545,C,-0.28558896311270804,C
chancejs,chancejs,31.9,18.4,22.1,50.8,36.2,21.2,26.2,18.9,18.4,43.8,73.4,69.2,1.1,31.5,45.6,58.2,24.2,54.4,54.6,35.6,49.03333333333334,28.133333333333333,31.874999999999996,42.074999999999996,34.02777777777777,643.0,B,621.5,B,0.34845767015663953,C,0.2865265969472508,C
ardatan,graphql-tools,38.8,25.6,25.5,66.9,37.3,43.1,42.6,47.0,39.7,59.8,70.6,77.0,50.0,41.7,53.9,58.7,43.5,59.4,63.6,48.9,65.86666666666666,48.79166666666667,38.825,50.825,46.14722222222222,889.0,A,881.0,A,1.40094771334353,B,1.3433511731691186,B
rstacruz,nprogress,31.0,13.6,0.0,35.9,74.4,6.0,18.0,0.0,0.0,67.5,93.4,88.8,50.6,37.1,26.9,42.3,0.0,38.5,62.7,32.9,77.6,23.9,30.975,29.475,28.116666666666664,487.0,C,560.5,C,-0.1648815028668995,C,0.0719832619247661,C
theturtle32,WebSocket-Node,29.0,36.7,0.0,32.6,46.8,6.6,19.7,0.0,0.0,46.3,66.4,72.9,1.2,44.7,25.6,24.7,0.1,52.0,48.6,26.9,47.96666666666667,16.916666666666668,29.025000000000002,30.375,25.438888888888886,390.0,D,367.5,D,-0.39742800793959304,C,-0.4047797047918661,C
acdlite,recompose,30.6,0.0,0.0,64.7,57.7,4.7,14.2,0.0,0.0,62.4,85.9,83.9,46.4,33.5,47.1,80.9,0.0,60.4,58.2,36.2,72.06666666666668,21.56666666666667,30.6,43.7,31.95555555555556,597.0,C,635.5,B,0.16849948262113273,C,0.33420289361891414,C
cryptocoinjs,secp256k1-node,25.6,11.0,3.8,30.5,57.3,8.1,21.2,3.0,0.0,33.9,26.4,47.0,26.2,36.0,28.0,29.9,0.2,53.8,27.2,23.9,33.166666666666664,14.341666666666665,25.65,29.974999999999998,23.32222222222222,294.0,D,260.0,D,-0.581245888505353,D,-0.6431611881501822,D
facebook,draft-js,31.0,0.0,0.0,77.2,46.6,4.7,14.2,0.0,0.0,62.8,91.9,92.7,39.6,26.8,52.5,77.5,1.1,78.9,63.1,37.7,74.73333333333333,22.233333333333334,30.950000000000003,46.075,33.086111111111116,623.0,B,666.5,B,0.26668042407817255,C,0.4533936352980722,C
jrburke,r.js,37.9,0.0,0.0,75.2,76.5,4.8,14.3,0.0,0.0,45.3,60.8,74.7,1.3,44.2,17.8,17.1,0.0,36.4,46.8,26.4,46.699999999999996,15.25,37.925,24.425,25.866666666666664,410.0,C,353.0,D,-0.3602784625234159,C,-0.4445099520182521,C
broofa,node-uuid,14.0,0.0,0.0,22.8,33.1,4.8,14.3,0.0,0.0,13.6,23.7,21.4,1.4,8.1,21.0,16.9,0.0,46.0,16.6,13.3,16.5,7.7,13.975000000000001,17.75,13.141666666666666,75.0,F,82.5,F,-1.4653568232474916,D,-1.4854424293495654,D
rafeca,prettyjson,30.5,0.0,0.0,60.7,61.1,5.3,15.9,0.0,0.0,39.5,32.8,28.8,36.9,59.5,26.1,52.5,0.0,25.6,22.3,25.3,32.800000000000004,12.175,30.450000000000003,34.4,25.675,405.0,C,309.0,D,-0.37692338871637804,C,-0.5319164959163012,D
Leaflet,Leaflet,41.4,24.3,33.2,58.5,49.4,41.7,45.5,40.7,39.0,75.6,96.5,96.4,45.1,64.2,51.5,53.1,40.3,61.0,78.2,52.5,79.33333333333333,51.13333333333333,41.35,54.64999999999999,49.044444444444444,942.0,A,936.5,A,1.6525514527530938,A,1.629408953199098,A
webpack-contrib,uglifyjs-webpack-plugin,33.7,0.0,0.0,72.6,62.2,4.6,13.9,0.0,0.0,50.5,51.9,54.6,70.4,25.0,44.5,84.8,0.0,48.6,37.0,33.3,58.9,18.2,33.7,39.6,30.5,566.0,C,569.5,C,0.04209453588037367,C,0.10376745970587481,C
abbr,deasync,25.2,21.3,3.7,31.6,44.1,11.6,22.6,9.3,2.9,42.3,45.0,34.0,47.9,42.4,25.1,32.4,5.2,37.8,30.2,26.1,42.23333333333333,19.258333333333333,25.175000000000004,29.449999999999996,24.627777777777776,349.0,D,336.5,D,-0.4678674057416951,C,-0.4683481003540835,C
dreamerslab,node.extend,27.9,0.0,2.5,46.6,62.5,7.6,14.9,4.9,3.0,28.3,17.1,15.2,40.0,40.9,20.9,34.9,5.4,22.5,13.3,21.2,24.066666666666666,11.716666666666667,27.9,25.924999999999997,21.847222222222218,247.0,D,195.5,F,-0.7093394509468471,D,-0.8577045231726665,D
theaqua,redux-logger,12.6,0.0,0.0,50.5,0.0,4.7,14.0,0.0,0.0,55.8,71.9,65.1,52.0,34.2,43.1,74.8,0.0,54.4,47.2,29.0,63.0,19.25,12.625,40.849999999999994,24.241666666666664,333.0,D,436.5,C,-0.501398488942011,D,-0.2379126664410447,C
expressjs,method-override,30.5,0.0,10.2,54.1,57.5,5.0,14.0,1.1,0.0,41.2,36.9,28.3,59.2,40.4,23.7,48.4,0.0,22.7,23.4,25.1,41.4,14.125,30.45,27.875,24.150000000000002,325.0,D,302.0,D,-0.5093591058169057,D,-0.5478085948068555,D
mokkabonna,inquirer-autocomplete-prompt,38.0,31.4,16.8,40.1,63.5,20.7,24.0,24.4,13.7,30.4,27.2,36.5,38.8,19.0,40.5,60.9,16.8,43.7,28.1,32.4,34.166666666666664,24.066666666666666,37.95,35.099999999999994,32.37222222222222,607.0,B,548.5,C,0.20468410477974636,C,0.03225301469838009,C
browserify,watchify,31.7,0.0,0.0,62.5,64.5,5.2,15.7,0.0,0.0,45.5,55.4,54.9,38.7,33.2,33.0,40.7,0.0,58.4,38.5,28.9,49.6,16.325,31.75,33.075,27.05,441.5,C,433.5,C,-0.2575141355929514,C,-0.24585871588632202,C
Reactive-Extensions,RxJS,36.0,0.0,0.0,82.5,61.6,5.2,15.7,0.0,0.0,66.4,89.2,90.7,27.0,58.8,25.4,25.9,0.0,50.2,61.7,33.3,68.96666666666667,21.166666666666668,36.025,33.724999999999994,30.305555555555554,562.0,C,569.5,C,0.025208378873020233,C,0.10376745970587481,C
TryGhost,node-sqlite3,44.6,35.8,28.6,74.6,39.4,26.7,35.0,31.1,13.8,66.0,72.5,76.9,52.4,62.0,42.9,36.9,21.7,70.0,58.7,45.0,67.26666666666667,36.79166666666667,44.6,47.65,43.01388888888889,838.0,A,822.0,A,1.1288393547107523,B,1.0334552448033079,B
jashkenas,coffeescript,40.6,27.9,15.0,62.5,57.2,19.1,30.3,12.9,13.9,66.4,86.6,90.3,39.5,49.3,44.2,62.0,14.8,55.9,65.3,42.6,72.13333333333333,32.30833333333333,40.650000000000006,45.5,39.486111111111114,767.0,B,774.0,B,0.8224762204344856,B,0.842750058116655,B
jaredhanson,passport-local,35.0,0.0,0.0,56.0,83.9,5.6,15.8,1.1,0.0,57.6,61.2,70.6,56.3,42.1,27.3,43.5,0.0,38.4,45.8,31.4,62.666666666666664,19.891666666666666,34.975,31.0,28.622222222222224,504.0,C,526.5,C,-0.12097749464778063,C,-0.04720747975439194,C
domenic,sinon-chai,31.6,16.4,0.0,47.4,62.4,7.4,16.1,6.2,0.0,46.6,47.5,42.9,41.6,54.3,38.4,60.0,0.0,55.1,32.6,31.0,44.0,16.575000000000003,31.549999999999997,42.349999999999994,30.15833333333333,558.0,C,507.5,C,0.012423145710309908,C,-0.07899167753550064,C
gotwarlost,istanbul,26.1,10.1,0.0,58.1,36.2,6.5,19.4,0.0,0.0,61.9,77.8,78.6,54.8,36.2,25.4,35.3,0.0,40.8,54.3,29.9,70.39999999999999,22.449999999999996,26.1,28.075,25.541666666666668,396.0,D,468.0,C,-0.38850246780713454,C,-0.16639822143355,C
gruntjs,grunt-cli,30.1,16.3,1.8,31.5,70.8,6.9,19.4,1.2,0.0,46.3,38.8,58.8,47.2,40.5,29.9,29.6,0.9,59.0,34.8,28.3,48.23333333333333,17.208333333333332,30.099999999999998,32.5,26.602777777777778,424.0,C,414.0,C,-0.29635229670986396,C,-0.29353501255798503,C
gruntjs,grunt,40.9,14.0,15.3,63.3,71.0,17.9,25.7,14.0,14.0,71.0,82.4,87.1,61.6,52.8,35.0,35.4,14.8,54.7,62.5,41.2,77.03333333333333,32.68333333333334,40.9,39.425,37.669444444444444,724.0,B,745.5,B,0.6647112678229277,B,0.7315053658827743,B
yeoman,generator,41.6,35.5,32.4,33.2,65.2,30.2,32.4,33.2,24.9,44.5,49.0,63.3,1.5,64.2,41.8,45.0,32.6,47.9,47.5,39.5,39.06666666666667,32.39166666666667,41.575,47.425,40.46388888888889,791.0,B,709.0,B,0.9073894671000332,B,0.5964225253130616,B
BrowserSync,browser-sync,35.9,25.3,28.6,57.5,32.0,23.1,28.1,22.9,18.2,67.7,82.3,75.8,64.6,47.9,46.0,79.0,23.1,35.8,60.4,43.1,74.23333333333333,35.85833333333333,35.85,46.45,39.38611111111111,763.0,B,790.0,B,0.8137919111164181,B,0.882480305343041,B
facebook,flux,28.6,0.0,0.0,68.1,46.5,4.6,13.7,0.0,0.0,62.1,87.8,94.4,38.9,27.4,50.8,68.5,6.0,77.9,62.3,36.5,73.7,21.85,28.65,44.95,31.816666666666666,594.0,C,644.0,B,0.15643794190159435,C,0.3580410419547455,C
inversify,InversifyJS,41.4,30.7,21.8,81.2,32.0,34.2,37.7,28.9,36.0,49.6,80.5,74.9,1.6,41.2,50.3,41.2,29.4,80.5,63.2,43.9,53.46666666666667,39.016666666666666,41.425000000000004,48.075,42.83888888888888,835.0,A,804.0,A,1.1136418134041333,B,0.9460487009052584,B
mqttjs,MQTT.js,42.2,27.4,26.6,81.9,33.0,41.4,43.8,40.0,40.3,60.7,76.7,85.5,7.7,73.0,52.9,52.5,42.7,63.4,67.9,49.3,55.36666666666667,44.866666666666674,42.225,57.900000000000006,48.330555555555556,934.0,A,889.0,A,1.5905551334546684,A,1.3751353709502272,B
babel,eslint-plugin-babel,21.4,0.0,0.0,42.3,43.2,4.6,13.8,0.0,0.0,32.5,29.1,35.2,39.8,26.1,40.8,58.1,0.0,64.4,23.0,24.8,34.6,12.100000000000001,21.375,37.15,23.541666666666668,301.0,D,292.0,D,-0.5621886541684824,D,-0.5716467431426872,D
electron,electron,46.1,30.8,31.5,81.8,40.4,44.8,42.5,48.1,43.7,77.7,99.4,98.4,48.9,64.1,55.4,60.7,46.5,58.9,80.9,56.0,82.23333333333333,54.13333333333334,46.125,57.55,52.60277777777778,987.0,A,985.0,A,1.961568125987659,A,1.9075206837838001,A
mikeal,watch,30.2,2.6,0.0,48.9,69.5,3.7,11.1,0.0,0.0,52.5,50.5,47.9,65.1,46.5,30.5,35.5,0.0,56.1,34.0,29.2,54.4,16.375,30.25,34.525,27.05,441.5,C,439.5,C,-0.2575141355929514,C,-0.22202056755049035,C
TooTallNate,keypress,25.6,0.0,0.0,24.1,78.2,3.1,9.3,0.0,0.0,33.6,28.0,30.6,38.0,37.9,17.5,25.2,0.0,27.2,20.6,19.9,32.199999999999996,10.375,25.575000000000003,22.575,19.508333333333336,170.0,F,161.5,F,-0.9124557966638672,D,-0.9610031659612702,D
hparra,gulp-rename,25.4,2.6,0.0,38.4,60.7,3.7,11.2,0.0,0.0,41.1,38.3,35.1,62.2,28.9,34.5,41.3,0.0,62.2,25.7,26.2,45.166666666666664,14.091666666666665,25.425,33.1,24.20555555555556,330.0,D,343.0,D,-0.5045344895290903,D,-0.4604020509088064,C
gulp-sourcemaps,gulp-sourcemaps,15.1,0.0,0.0,33.2,27.4,3.1,9.4,0.0,0.0,45.6,47.9,44.1,58.1,32.1,30.1,44.0,0.0,46.4,31.7,23.5,49.9,14.825,15.15,30.625,20.2,187.0,F,252.0,D,-0.8523893238805681,D,-0.6749453859312908,D
apollographql,apollo-client,42.4,31.4,31.0,68.7,38.4,44.7,45.3,46.3,42.5,64.8,88.9,92.5,41.9,35.9,65.3,70.6,45.3,79.9,75.4,54.3,74.43333333333334,52.13333333333333,42.375,57.925000000000004,50.81111111111111,969.0,A,968.0,A,1.8059742507056178,A,1.7724378432140875,A
broccolijs,broccoli-funnel,19.1,0.0,0.0,31.2,45.2,4.9,13.5,1.2,0.0,23.6,13.5,22.1,31.4,27.4,39.1,58.3,0.0,59.1,13.5,21.7,22.333333333333332,9.258333333333333,19.1,36.2,21.519444444444446,232.0,D,208.5,D,-0.7378046870449564,D,-0.8179742759462806,D
patorjk,figlet.js,25.3,0.6,20.4,58.8,21.2,24.6,21.3,34.8,17.6,49.6,60.1,50.4,45.7,42.2,30.8,58.4,8.8,25.3,45.0,32.6,51.93333333333334,31.40833333333333,25.25,33.675,30.11111111111111,555.0,C,553.5,C,0.008322221865667102,C,0.048145113588934724,C
andyearnshaw,Intl.js,22.6,0.0,0.0,64.6,25.8,4.5,13.6,0.0,0.0,40.8,54.5,57.1,7.3,44.2,37.4,34.4,0.0,77.8,38.7,26.3,37.93333333333334,12.883333333333335,22.599999999999998,39.099999999999994,24.86111111111111,363.0,D,348.0,D,-0.44760401733287114,C,-0.4524560014635291,C
koajs,static,34.0,0.0,1.8,62.7,71.7,8.0,14.9,9.2,0.0,33.0,48.3,43.2,10.8,29.9,25.6,24.1,0.0,52.7,33.2,25.2,34.7,14.700000000000001,34.05,26.675000000000004,25.14166666666667,377.0,D,305.0,D,-0.423239705079404,C,-0.5398625453615784,D
apache,echarts,49.0,19.5,27.7,85.6,63.0,43.2,47.2,41.2,41.3,75.3,97.8,98.6,46.2,58.8,64.4,66.1,42.6,84.3,79.9,58.0,80.86666666666666,52.641666666666666,48.949999999999996,62.94999999999999,54.84722222222222,996.0,A,995.0,A,2.1564826240153936,A,2.066441672689344,A
pksunkara,inflect,22.8,0.0,0.0,64.0,27.4,4.4,13.3,0.0,0.0,35.4,22.1,33.1,45.9,40.4,15.0,28.1,0.0,17.0,19.9,19.4,33.666666666666664,11.741666666666667,22.85,21.375,18.655555555555555,154.0,F,152.5,F,-0.9865136566818311,D,-1.0007334131876562,D
ericelliott,cuid,37.9,0.9,10.0,70.3,70.4,7.1,15.2,6.2,0.0,48.0,64.4,46.1,42.5,39.2,44.3,69.4,0.0,63.6,39.2,34.4,50.96666666666667,18.09166666666667,37.900000000000006,43.05,33.01388888888889,622.0,B,600.5,B,0.26040842290401267,C,0.19117400360392414,C
yeoman,environment,43.2,42.8,33.6,31.0,65.3,29.7,29.0,35.5,24.5,26.4,16.8,34.5,7.5,46.7,34.7,52.4,32.6,19.0,27.0,33.5,17.833333333333332,26.708333333333332,43.175,37.675,35.852777777777774,676.0,B,576.0,C,0.5069463152113698,B,0.11965955859642943,C
flatiron,nconf,32.3,19.5,13.2,35.6,60.8,11.4,16.5,14.2,3.5,54.5,67.1,59.4,38.5,53.0,36.8,35.2,8.7,66.4,46.0,33.7,55.03333333333333,22.308333333333334,32.275,40.825,31.802777777777777,593.0,C,580.0,C,0.1552317878296405,C,0.13555165748698406,C
kolodny,immutability-helper,31.2,0.9,0.0,60.2,63.8,5.1,15.4,0.0,0.0,47.0,70.2,54.4,35.7,27.6,41.8,64.2,0.0,61.1,43.2,31.3,53.4,17.2,31.225,38.225,28.883333333333336,516.0,C,522.5,C,-0.09830179809504894,C,-0.05515352919966897,C
josdejong,mathjs,46.1,28.9,33.1,87.1,35.4,38.3,40.9,38.4,35.7,59.4,84.9,83.2,35.4,33.9,53.9,58.1,38.7,64.9,68.8,49.4,67.83333333333334,45.70833333333334,46.125,48.9,46.91111111111112,902.0,A,891.5,A,1.4672861873009901,B,1.3830814203955046,B
broccolijs,broccoli-merge-trees,20.4,0.0,0.0,36.2,45.5,4.9,14.6,0.0,0.0,22.1,11.1,21.2,31.8,24.4,38.2,57.2,0.0,57.5,12.4,21.4,21.3,8.975,20.425,34.775,21.391666666666666,223.5,D,202.0,D,-0.7489013045069316,D,-0.8418124242821122,D
flatiron,prompt,28.0,0.0,0.0,51.1,60.8,4.9,14.6,0.0,0.0,48.8,56.2,52.6,42.3,44.1,34.2,35.8,0.0,66.9,37.9,29.0,50.333333333333336,16.233333333333334,27.975,36.7,26.969444444444445,437.0,C,436.5,C,-0.2645098292102835,C,-0.2379126664410447,C
jaredhanson,passport-oauth2,37.2,10.2,8.6,45.8,84.2,11.1,24.3,9.1,0.0,43.6,36.2,64.7,43.5,30.1,28.5,50.9,0.0,34.5,37.3,30.1,48.13333333333333,20.383333333333333,37.2,28.875,28.819444444444446,512.0,C,476.5,C,-0.10385010682603654,C,-0.15050612254299536,C
ForbesLindesay,sync-request,36.2,29.0,0.0,50.7,65.1,6.9,20.6,0.0,0.0,28.9,26.3,25.8,41.8,21.6,18.5,38.3,0.0,17.3,19.7,22.6,31.2,12.95,36.2,19.299999999999997,22.816666666666666,275.5,D,228.0,D,-0.6251498967244712,D,-0.7464598309387855,D
ljharb,tape,44.3,34.5,14.2,80.4,48.3,18.9,26.0,18.0,12.8,55.4,72.1,64.9,49.8,34.9,38.0,37.6,23.9,52.5,52.0,39.2,62.26666666666667,29.76666666666667,44.349999999999994,37.225,37.11388888888889,710.0,B,698.5,B,0.6164651049447754,B,0.5725843769772302,B
koajs,bodyparser,35.1,1.0,4.0,64.2,71.5,10.7,21.9,6.5,3.6,36.6,50.7,43.5,26.6,25.8,28.4,26.9,11.6,46.8,34.9,27.7,40.199999999999996,18.049999999999997,35.175,27.774999999999995,26.999999999999996,438.0,C,390.0,D,-0.2618562902519855,C,-0.3412113092296484,C
jashkenas,backbone,41.4,18.3,29.2,60.8,57.4,24.9,25.9,33.3,15.5,68.2,94.8,96.2,34.9,46.8,48.0,54.2,17.9,72.0,72.0,45.6,75.3,37.5,41.425,47.724999999999994,42.21666666666666,826.0,A,834.5,A,1.059606110980603,B,1.0811315414749711,B
typicode,lowdb,43.1,31.5,29.5,68.9,42.6,19.6,29.6,20.9,8.5,66.2,90.3,79.7,53.3,41.7,29.8,44.2,13.6,31.6,63.2,39.7,74.46666666666665,33.36666666666666,43.125,32.775000000000006,36.422222222222224,694.0,B,713.0,B,0.5563986321614762,B,0.6123146242036163,B
ember-cli,ember-cli-htmlbars,39.7,33.9,25.6,37.8,61.5,27.9,29.1,27.1,27.4,30.4,14.4,31.9,33.9,41.4,47.1,62.7,27.0,51.4,24.7,36.2,26.600000000000005,27.550000000000004,39.699999999999996,45.625,37.625,722.0,B,635.5,B,0.6608515747926755,B,0.33420289361891414,C
mozilla,nunjucks,47.2,33.4,15.1,66.6,73.6,11.7,22.4,12.7,0.0,62.8,77.3,73.1,45.3,55.4,35.8,39.3,4.0,64.2,54.0,39.4,65.23333333333333,25.083333333333336,47.175,40.725,37.661111111111104,723.0,B,704.5,B,0.6639875753797548,B,0.5884764758677843,B
jshint,jshint,40.6,39.2,0.0,69.9,53.3,6.7,19.4,0.8,0.0,70.5,78.2,87.7,49.3,66.7,45.8,69.3,0.0,68.0,57.5,40.9,71.73333333333333,22.983333333333334,40.6,51.0,38.19444444444445,738.0,B,741.5,B,0.710303891742782,B,0.7076672175469423,B
benjamn,install,27.4,0.0,0.0,37.0,72.7,4.4,13.2,0.0,0.0,26.1,12.9,16.6,40.8,34.0,19.3,51.2,0.0,6.6,11.3,19.3,23.3,9.125,27.425,22.950000000000003,19.833333333333332,181.0,F,151.0,F,-0.8842317913801485,D,-1.0086794626329334,D
chenglou,react-motion,29.2,0.0,1.9,54.8,60.0,5.5,13.2,3.3,0.0,57.3,91.1,82.5,34.6,20.9,49.8,75.5,0.0,73.9,59.7,35.4,69.39999999999999,21.474999999999998,29.174999999999997,42.575,31.075,580.0,C,616.0,B,0.09202931445926113,C,0.27063449805669615,C
ChainSafe,web3.js,45.3,35.9,29.1,72.7,43.4,42.3,44.0,42.9,40.1,64.7,88.5,95.9,25.0,49.4,58.8,61.9,43.7,70.8,75.6,52.8,69.76666666666667,49.19166666666666,45.275,56.449999999999996,50.30555555555555,960.0,A,945.5,A,1.762070242486499,A,1.6532471015349293,A
adaltas,node-http-status,33.1,28.3,9.8,56.8,37.5,17.8,20.9,15.5,17.0,27.8,30.6,27.8,7.4,45.2,31.8,22.5,17.1,55.8,25.4,27.6,20.733333333333334,18.53333333333333,33.099999999999994,35.150000000000006,28.927777777777777,518.0,C,388.0,D,-0.0944421050647971,C,-0.3491573586749254,C
